date,name,comment,rating
2022-09-10,A R,"Even after updating latest version not opening the app, please resolve the issue. Not taking any steps even after getting complaints. Wrost app develop by the ABHA.",1.0
2022-09-10,Umair Mirza,It's not working. And recommended to update but I have just installed it.,1.0
2022-09-10,JitendraNishad Nishad,Jitendra,5.0
2022-09-10,Bindu Soni Soni,Nice Mor.,5.0
2022-09-10,Divyesh Mehta,Non working application,1.0
2022-09-10,Deepak kumar yadav,Good,4.0
2022-09-09,ANJALI Jha,Such a worst app showing update n no update available app nt open 😑😡🤨😑😑😤😤,1.0
2022-09-09,Pavan Rathod,Very good app,5.0
2022-09-09,vinay hajare,Not opening,1.0
2022-09-09,safvan k,Not open,1.0
2022-09-09,KOKILA TIWARI,Best,5.0
2022-09-09,ym lokesh,Application not open.,1.0
2022-09-09,Sunny Kumar,very good app,5.0
2022-09-09,Krishna Kumar S,Doesn't Load. It keeps suggesting Download new version. At Play Store no new version. Same version.,1.0
2022-09-09,Dhirendra Kumar,Somebody else registered in ABHA account. Now i am getting sms that he has been registered. Now i have to call and go to hospital to deregister him. Carelessness by employees.,1.0
2022-09-09,indrajeet 4ever,"App not opening. Asking to download and once download is completed, app is not opi",1.0
2022-09-09,Patu Pandit,Not able to open the app even after downloading the new version. It's not opening,1.0
2022-09-09,Mohana Ram,Not open,4.0
2022-09-09,Ram janam Vishwakarma,Good,5.0
2022-09-09,Rajesh Kamat,Good app,5.0
2022-09-09,పెద్ధింటి. శ్రీనివాసులు,Super,5.0
2022-09-09,Nilesh Tiwari,THIS APPLICATION IS NOT WORKING,1.0
2022-09-09,Vikash Singh,Superb,5.0
2022-09-08,kalakada suresh babu,Not opening,1.0
2022-09-08,Sesadev Patra,I hate you this app not open,1.0
2022-09-08,Jay Yadav,A issue with updating the app has stopped working.,1.0
2022-09-08,tejash joshi,Download from play Store then open app and asking for update app.. even if download latest from store,1.0
2022-09-08,Kalpesh Chavhan,Doesn't even start,1.0
2022-09-08,Aarambh Prachand,This app is not opening it's saying to download new verson but on play store no update is available.,1.0
2022-09-08,satvik sharma from indore,Excellent,5.0
2022-09-08,Yadav 1212,Yadavansi,5.0
2022-09-08,Dipak Khatana,Nice app 👌,5.0
2022-09-08,सब कुछ Milega,nice,5.0
2022-09-08,Yogesh Mani Tiwari,Ok,5.0
2022-09-08,Rafik khan,New,1.0
2022-09-08,mukesh kumar prajapat,एप्लीकेशन स्टार्ट नही हो रही download new version error आता है जबकि letest version है 08/09/2022 को download किया गया है फिर भी,1.0
2022-09-08,Kingsay Bakers,It's not opening,1.0
2022-09-08,Ankit Sharma,Good,5.0
2022-09-08,Prince Army Vlogs,NOt open only say new version available download...,1.0
2022-09-08,hitendra Rathod,New update mang rha h lekin ho nhi rha h,2.0
2022-09-08,Neha Singh,This app doesn't start.,1.0
2022-09-08,Muneer Ahmed Muneer Ahmed,2 year,5.0
2022-09-08,Hatim Chhawniwala,Not working at all,1.0
2022-09-07,Amit Kumar,Not good bakbaas,1.0
2022-09-07,Chandu bhai Jalia,Excellent....... Thanks,5.0
2022-09-07,Rajeevkumar,I uninstalled and reinstalled but not working properly.,1.0
2022-09-07,Sanjay Ramgadia,Very bad app,1.0
2022-09-07,Yogesh Devtalla,Best,5.0
2022-09-07,chandrabhan singh,Ok,5.0
2022-09-07,Venu Naveena,I am new user and have downloaded the latest version. Why your app prompt me to download latest version and will not allow to proceed further?,1.0
2022-09-07,Vishal Kumar,Worst,1.0
2022-09-07,Yogesh Kumar,"App in non functional. It shows again and again to download new version. When clicks, it takes me to play store. Pse help.",1.0
2022-09-07,Sayeed Mohammad,Good,5.0
2022-09-07,P M,Unable to open app. without any proper arrangement why this aap is lonch it's not good decisions for Our Govt,1.0
2022-09-07,CHINTAKINDI RAMESH,Ok,5.0
2022-09-07,PRADEEP KURDEKAR,Who developed this non functional app. There is concept of testing in SDLC. plz understand and update. Waste of our time.,1.0
2022-09-07,Manak Chand Suthar,लम्बी प्रक्रिया ।,5.0
2022-09-07,Anis Anam,No open bad app,1.0
2022-09-07,Saidul Ali,Nice,5.0
2022-09-07,JOE PULLAN,"Does not open says install new version,",1.0
2022-09-07,Munna.n Haravi,It's not working after installation it asks download Just I was installed,1.0
2022-09-07,Khatoon Bano idrisi,Good,3.0
2022-09-06,Rajesh Kumar Sultania,Your apo opening uninstalled it then again installed it but saying new version available download I did that but not getting downloaded new version haaa the worst app when I go to down first it doesn't get open after download and dual app get down load,1.0
2022-09-06,ayush dubey,Not been able to log in. App is bakwas.,1.0
2022-09-06,Prasanta Chakraborty,good,2.0
2022-09-06,Rishabh tiwari,Just abhi download kiya h Or download krte hi bol rha new version available Or update bhi nhi ho rha h,1.0
2022-09-06,milan trivedi,I will try download new version but I can't. Bcz no new version on play Store. I am new with this app. Now tell me how can I download new version ? App not open,1.0
2022-09-06,RUDRAGOUDA HOSAGOUDRA,"It's totally useless ,it can't get open properly ...who is this app creator deserve to be slap",1.0
2022-09-06,Amit kumar,Login issue,1.0
2022-09-06,Aditya Upadhyay,App stuck in Splash screen use higher graphics in drawables so user can get better experience showing dialogue to update app.kindly resolve it as soon as possible.,1.0
2022-09-06,Ashutosh Seetha,Dosnt open..so pathetic app.,1.0
2022-09-06,karelia bhavesh,Not open app new vajan onli,1.0
2022-09-06,ankur verma,Not open,1.0
2022-09-05,KASINATH SWAIN,Nice,5.0
2022-09-05,Deepak Karayat,Looks like fake,1.0
2022-09-05,Pratap Shetty,Very nice,5.0
2022-09-05,Realme Mobile2019,This app can't be open This is not good quality app....,1.0
2022-09-05,Barun Kumar,Very bad app,1.0
2022-09-05,srikanta karmakar,Health Documents save,5.0
2022-09-05,Taj Uddin,Good,4.0
2022-09-05,Srimant Swain,Excellent,5.0
2022-09-04,H Kabir,Nice app,1.0
2022-09-04,Dk Harijan,🥣,5.0
2022-09-04,AYUSHI SINGH,Very Poor,1.0
2022-09-04,Alpesh Malvi,Good,5.0
2022-09-04,Wahid Mansuri,Ok,4.0
2022-09-04,Allarakha Molla 2,Open problem ABHA update,1.0
2022-09-04,amar arvind,Worst doesn't open.i don't know who gave 3.8*,1.0
2022-09-04,Sachin kumar,Not open in app Pop msg show,1.0
2022-09-04,Zahorul lslam choudhury,Very good 👍 App,5.0
2022-09-04,surendra,Very bad app,1.0
2022-09-04,ARCHAN SEN,The app doesn't start. I update but same problem.,1.0
2022-09-04,Debabrata Datta,Good,4.0
2022-09-04,Chauhan kamlesh,"Bad experience app doesn't start Showing new version available,😔😔😔",1.0
2022-09-04,Vijay Yadav,Does not start always showing to update the app,1.0
2022-09-04,Monu Thakare,Good ❤❤❤❤❤,5.0
2022-09-03,Arun Kumar,Not working,2.0
2022-09-03,Satyanarayan Kurma,Very irritating Aap,1.0
2022-09-03,Ashish Chawla,"Unable to open application after installation. It says new version available. When click on download it takes to Google Play, and to open the same application. Already latest version installed but still not able to use the app due to the pop up message.",1.0
2022-09-03,SANJIV VINAYAKRAO KARBHARI,"Worst and fake application, please delete it...",1.0
2022-09-03,Pramod Kumar,Stuck on first page and ask download latest version,1.0
2022-09-03,Suketu Desai,"Worst app, the app doesn't get loaded and cannot be opened.... Govt needs to seriously update their own systems and then expect from people....",1.0
2022-09-03,Laxmikant pandey,Nice this software,5.0
2022-09-03,MR MANIK TALUKDAR,Very good,5.0
2022-09-03,santhosh mr,വളരെ മോശം,1.0
2022-09-03,Harivishnu Kevat,Nice,3.0
2022-09-03,roshan shukla,Unable to login,4.0
2022-09-03,Manish Sarkar,Not working...APP DOESN'T STARTS,1.0
2022-09-03,Yadunandan A,App not working beyond language selection and an image is displayed,1.0
2022-09-03,vinay yadav,Bad,1.0
2022-09-03,Saurabh Khandelwal,Application don't open,1.0
2022-09-02,Dharmaraj G Dharma,Super,5.0
2022-08-31,Basant Patanwar,।p। Kmoo।m Poo एमo L km। Oko।।o मां,2.0
2022-08-29,Sriramoju Mahesh,Super app,5.0
2022-08-28,Akash Rajput,Nice,3.0
2022-08-28,Nilam Patel,App is v slow.,2.0
2022-08-27,Amit Sharma,Good,1.0
2022-08-27,चन्दन यादव,Very poor app. App doesn't add ABHA no. Every time writing error.,1.0
2022-08-26,Avula.chandramohan Chandar,Wow.great.happy,5.0
2022-08-25,Sanjeevkant Sharma,Application does not start.,1.0
2022-08-25,Hillary DSouza,Very difficult to install.,1.0
2022-08-25,Afroz Qureshi,Abhi App download kare pechle Aadhe Gante se App start nahi huwa,1.0
2022-08-25,Shivam Joshi,Nice,3.0
2022-08-25,Baby Kakani,App doesn't start.,1.0
2022-08-24,SAYANTAN SETH,The app is not opening..,1.0
2022-08-24,Harsha Sai Bhuvan Maddala,The app is not at all showing any login or any icon to click. Worst app,1.0
2022-08-24,SATYA SUNDAR DAS,After updating totally app is not opening at all please fix a bug and ui improvement.,1.0
2022-08-24,Prateek Uttam,Best app in the India 🙏🙏🙏,5.0
2022-08-23,Krishna Chandar,Super,4.0
2022-08-23,patel hetal,Very Slow working and OTP many times entered but invalid in Display,1.0
2022-08-22,Umashankar Verma,Unable to get started...,1.0
2022-08-22,Dharavath Prudhviraj,⭐⭐⭐⭐⭐,5.0
2022-08-22,Maverick Ashwin,Does not even opens stuck at opening page,1.0
2022-08-22,Salim Chouhan,Good and easy useful application,5.0
2022-08-22,Pankaj Kumar,Not working.,1.0
2022-08-22,Mansi Verma,Very poor server,1.0
2022-08-22,aryan krishna,Poor response,1.0
2022-08-21,Dr Ishtiyaz “I-S”,App not starting... Are you doing pranks..shame,1.0
2022-08-21,Arman Irani (Rocky),App not working,1.0
2022-08-21,ITS ME the world boy.,This app is not opening just like central govt of india.,1.0
2022-08-21,neelam saroya,Good,3.0
2022-08-21,Gurvinder Singh Jutley,App always hangs and does not load up,1.0
2022-08-21,bijil kolary,Doesn't start,1.0
2022-08-20,Satpal Singh,"Look like the guy who developed this app, he himself never opened it. Why can't we keep the things simple? Logging in is biggest problem.",1.0
2022-08-20,Younus Ali,Super,5.0
2022-08-19,Aditya Ranjan Upadhyay,Fix the goddamn bugs,1.0
2022-08-19,Maradana Sreeramakrishna,Excellent,4.0
2022-08-18,Dharam veer khatri,Good,5.0
2022-08-17,shailesh saxena,App doesn't work .. upon launching seeing a white screen with app logo,1.0
2022-08-16,Bhaskar Puligilla,Excellent,5.0
2022-08-16,Raj Kumar,Good,5.0
2022-08-16,Niyor Mun,Very good🙏,5.0
2022-08-16,saarathy chandru,Helth s wealth . every individual good health S overhaul healthy NATION,5.0
2022-08-15,Shambhu Singh,Good,5.0
2022-08-15,H K,It is not working,1.0
2022-08-15,Ganesh More,Nice apo,5.0
2022-08-14,Dr shagufta Qureshi,Good,5.0
2022-08-14,Balaji Sundaram,Good,5.0
2022-08-14,Narendra Kumar,"It is very useless, it is of no use when it is not working then it should be deleted",1.0
2022-08-14,ABHISHEK SINGHAL,It is taking so much time to fetch the records. Is the app still under pilot program?,4.0
2022-08-13,niraj kumar,Good experience,5.0
2022-08-12,M P Balasubramanian,Very Useful 🙏🤝,5.0
2022-08-12,SUBRAMONIA PILLAI R,Super,5.0
2022-08-12,Matesh Gupta,Very good.,1.0
2022-08-11,VIKRAM KUMAR,support,5.0
2022-08-11,Kantilal Khimjibhai Valand,V-helpful.,1.0
2022-08-11,Shaik mahabu subhani,Super this is exactly idia,5.0
2022-08-11,Shabaz Manhas,Shabazkhan,5.0
2022-08-10,Muslims Begum,Apps doesn't started,1.0
2022-08-10,RAVI KANT SINGH,Nice,5.0
2022-08-09,Nithin Menezes,Good,3.0
2022-08-09,Ankit Shankar,"Modi, hire IITians instead of cheap software developers. Pathetic app.",1.0
2022-08-09,Nilesh Mistry (иιlєsн),"Application not opening ,showing mesg update to latest version.when u updated app same problem.not opening showing same message.",1.0
2022-08-09,Tanjiro,App doesn't start.. says new update available and that's all..,1.0
2022-08-09,Asubramani Subramani,A Subramani,5.0
2022-08-09,Ramachandra B R,Poor service,1.0
2022-08-09,chetan choudhary,I Installed this app but not open this app only show download new version where is new version ?,1.0
2022-08-09,Dilip.gajapathiRaju EDR,Good,4.0
2022-08-09,Tejash bansal,The app is not opening after the first page. It's says new version available after then app crashed. Please resolve the issue ASAP other wise hire me i built better than this. Thanks.,1.0
2022-08-09,Arvind Sharma,Not working,1.0
2022-08-09,HM Abhigna,New update,1.0
2022-08-09,Bikki,Application doesn't start,1.0
2022-08-09,Nasim Ansari,Nice,5.0
2022-08-09,mukesh kumar Yadav,Very bad,1.0
2022-08-09,Abdullah Khan,Good,3.0
2022-08-09,Sachin Haragannavar,"What the hell happened with this application,App does not open, after app launch a dialog box exsist with newer version available, try to fix this.",1.0
2022-08-09,Riyaz Mather,Very good,5.0
2022-08-09,Anila Saji,So slow. Can't open the app,2.0
2022-08-09,Kirti Mathuria,Mot able to proceed not got ABHA number,1.0
2022-08-09,DM,घटिया app है कोई download करके अपना डाटा बर्बाद मत करना,1.0
2022-08-09,yogesh chitte,"I think it is fake application, tried multiple times installing and uninstalling, but no luck to open the application. Every time getting the same pop-up ""new version available get updated one from play store""",1.0
2022-08-09,AD Dongare,Good,5.0
2022-08-09,Mantu Sahu,Awesome,5.0
2022-08-09,Rakesh Handa,App does not start,1.0
2022-08-09,Ladhu Choudhary,The best application,5.0
2022-08-09,ramanath bhat,It is not opening....,1.0
2022-08-09,Prince Kumar,Good,5.0
2022-08-09,Jigmath Mepham,Good,5.0
2022-08-09,Rare Soul,App does not start,1.0
2022-08-09,NILOFAR PARWEEN,App not working,2.0
2022-08-09,Akshay Patel,App doesn't start.,1.0
2022-08-09,ABDUL MANNAN,App not open,1.0
2022-08-09,Rekha Bitter,Good,5.0
2022-08-09,Shivam Gupta,He is not work,1.0
2022-08-09,MAMIDI ANILSONA,Best,5.0
2022-08-09,Prasanta Saha,"Not started, update version installed, but popup massage showing new version available, download",1.0
2022-08-09,sunil jadhav,Good,5.0
2022-08-09,LN Mohanty,Good,5.0
2022-08-08,Rasik Mahitcha,Very bad. It is not starting at all.,1.0
2022-08-08,Sk samim,Super,5.0
2022-08-08,Ranjana Chauhan,Very good performance,5.0
2022-08-08,BASAVARAJ ANGADI,Wellandgood.,4.0
2022-08-08,Sudev Nilekani,"App asking to download latest version. But, not able to download. I don't understand the reason",1.0
